id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,start_date_local,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,description,calories
12556280983,Afternoon Ride,Ride,41.82,01h 40m,01h 53m,333.0,2024-10-02T13:08:58Z,25.04,45.92,121.1,159.0,796.2,683.8,,
12547672458,Lunch Ride,Ride,42.27,01h 35m,01h 42m,392.0,2024-10-01T12:56:19Z,26.68,67.44,125.8,165.0,742.8,633.4,,
12547410627,Evening HIIT,Workout,0.0,01h 05m,01h 05m,0,2024-09-30T18:51:03Z,0.0,0.0,97.7,131.0,0.0,0.0,,
12515245940,Lunch Ride,Ride,46.47,01h 45m,01h 52m,419.0,2024-09-27T12:02:22Z,26.4,72.32,131.4,171.0,734.2,634.2,,
12503304414,Evening HIIT,Workout,0.0,00h 57m,00h 57m,0,2024-09-25T20:13:52Z,0.0,0.0,124.0,154.0,0.0,0.0,,
12500305789,Afternoon Ride,Ride,41.84,01h 34m,01h 45m,330.0,2024-09-25T13:06:54Z,26.45,47.15,122.3,160.0,779.2,695.2,,
12491606260,Lunch Ride,Ride,41.76,01h 29m,01h 40m,325.0,2024-09-24T12:55:42Z,27.85,51.93,139.5,171.0,780.4,697.4,,
12483222805,Afternoon Walk,Walk,4.53,00h 49m,00h 50m,41.2,2024-09-23T13:45:26Z,5.48,8.83,85.2,96.0,723.9,694.1,,
12458242319,Lunch Ride,Ride,41.83,01h 37m,01h 49m,339.0,2024-09-20T12:52:16Z,25.8,47.19,121.7,161.0,777.0,697.0,,
12444768020,Evening HIIT,Workout,0.0,00h 48m,00h 48m,0,2024-09-18T19:30:15Z,0.0,0.0,106.9,138.0,0.0,0.0,,
12441241986,Lunch Ride,Ride,41.73,01h 29m,01h 45m,343.0,2024-09-18T12:49:54Z,27.93,54.3,133.3,162.0,782.2,694.4,,
12432398512,Afternoon Ride,Ride,41.84,01h 34m,01h 45m,341.0,2024-09-17T13:00:52Z,26.6,54.25,125.2,159.0,787.0,700.4,,
12426554597,Evening HIIT,Workout,0.0,01h 07m,01h 07m,0,2024-09-16T18:51:29Z,0.0,0.0,119.3,148.0,0.0,0.0,,
12413281735,Un pardito,Ride,55.35,02h 22m,02h 55m,613.0,2024-09-15T07:04:52Z,23.25,53.98,118.5,177.0,752.0,610.0,,
12404924569,Morning Ride,Ride,65.47,02h 27m,03h 03m,654.0,2024-09-14T07:06:20Z,26.59,55.63,139.3,188.0,944.4,703.4,,
12403398517,Evening HIIT,Workout,0.0,01h 06m,01h 06m,0,2024-09-13T18:47:48Z,0.0,0.0,119.3,149.0,0.0,0.0,,
12383096104,Lunch Ride,Ride,41.83,01h 32m,01h 50m,341.0,2024-09-11T12:45:57Z,27.12,48.3,135.5,176.0,782.6,696.4,,
12374278573,Lunch Ride,Ride,41.83,01h 37m,01h 44m,326.0,2024-09-10T12:48:43Z,25.62,45.91,125.0,162.0,784.4,697.8,,
12367946470,Evening HIIT,Workout,0.0,00h 55m,00h 55m,0,2024-09-09T18:36:24Z,0.0,0.0,95.3,126.0,0.0,0.0,,
12346202989,Morning Ride,Ride,62.02,02h 23m,02h 32m,510.0,2024-09-07T06:46:02Z,25.84,50.19,134.6,166.0,893.6,730.4,,
12332205160,Lunch Ride,Ride,41.91,01h 29m,01h 39m,326.0,2024-09-05T12:43:20Z,27.95,51.24,131.0,165.0,787.8,693.6,,
12323656519,He vueltooooooo,Ride,41.84,01h 34m,01h 44m,312.0,2024-09-04T12:53:33Z,26.45,47.9,130.1,178.0,779.6,696.4,,
12303652091,Morning Ride,Ride,35.39,01h 26m,01h 27m,151.0,2024-09-02T07:03:16Z,24.49,45.15,114.5,151.0,26.4,1.6,,
12294821882,Morning Ride,Ride,44.85,01h 57m,02h 05m,517.0,2024-09-01T06:58:44Z,22.95,69.72,117.7,166.0,343.8,3.4,,
12286285428,Morning Ride,Ride,40.27,01h 50m,02h 03m,490.0,2024-08-31T06:56:15Z,21.84,78.56,114.6,157.0,344.4,4.0,,
12278626794,Morning Ride,Ride,38.23,01h 26m,01h 26m,138.0,2024-08-30T06:48:58Z,26.64,37.61,121.1,165.0,32.0,8.8,,
12261485356,Morning Ride,Ride,31.28,01h 28m,01h 32m,448.0,2024-08-28T06:57:10Z,21.11,79.28,120.5,171.0,341.8,0.4,,
12252703735,Morning Ride,Ride,35.98,01h 27m,01h 28m,104.0,2024-08-27T06:55:33Z,24.8,38.0,113.6,149.0,33.4,4.4,,
12235496178,Morning Ride,Ride,50.23,02h 18m,02h 29m,691.0,2024-08-25T06:59:47Z,21.79,73.35,126.7,168.0,393.8,-1.4,,
12219252539,Morning Walk,Walk,6.11,01h 08m,01h 08m,13.1,2024-08-23T07:10:03Z,5.37,19.87,93.9,108.0,739.9,729.1,,
12215322543,Lunch HIIT,Workout,0.0,00h 36m,00h 36m,0,2024-08-22T12:46:12Z,0.0,0.0,79.9,100.0,0.0,0.0,,
12207318398,Evening Walk,Walk,6.52,01h 13m,01h 13m,8.0,2024-08-21T18:52:40Z,5.35,6.83,102.1,120.0,736.7,732.1,,
12195386820,Afternoon HIIT,Workout,0.0,00h 40m,00h 40m,0,2024-08-20T13:47:54Z,0.0,0.0,84.8,118.0,0.0,0.0,,
12160172209,Morning Ride,Ride,50.59,02h 09m,02h 18m,490.0,2024-08-16T07:08:40Z,23.44,71.15,115.3,161.0,344.0,3.8,,
12151483055,Morning Ride,Ride,41.42,01h 45m,01h 57m,461.0,2024-08-15T07:37:07Z,23.63,74.63,118.8,171.0,340.2,-2.2,,
12143025280,Morning Ride,Ride,44.39,02h 08m,02h 12m,690.0,2024-08-14T06:55:02Z,20.7,74.25,119.2,161.0,400.0,1.4,,
12126666311,Lunch HIIT,Workout,0.0,00h 48m,00h 48m,0,2024-08-12T11:41:49Z,0.0,0.0,83.0,116.0,0.0,0.0,,
12116813014,Morning Ride,Ride,44.38,02h 01m,02h 07m,687.0,2024-08-11T07:05:26Z,21.96,73.42,120.7,168.0,398.0,5.0,,
12100888623,Morning Ride,Ride,44.35,02h 09m,02h 27m,697.0,2024-08-09T06:59:17Z,20.49,66.24,111.8,153.0,400.8,5.4,,
12092452723,Morning Ride,Ride,44.1,01h 52m,01h 59m,692.0,2024-08-08T07:02:26Z,23.62,63.32,126.6,172.0,397.8,8.0,,
12083851415,Hacia Monda,Ride,48.67,02h 21m,02h 34m,839.0,2024-08-07T06:56:26Z,20.62,69.96,118.6,158.0,509.6,-0.6,,
12074475928,Istan y camino rural hacia Monda,Ride,45.82,02h 01m,02h 13m,709.0,2024-08-06T06:48:58Z,22.58,65.69,125.1,171.0,406.8,14.8,,
12066829003,Lunch HIIT,Workout,0.0,00h 49m,00h 49m,0,2024-08-05T11:10:47Z,0.0,0.0,88.9,120.0,0.0,0.0,,
12063256295,Evening Walk,Walk,1.56,00h 21m,00h 21m,4.1,2024-08-04T20:04:59Z,4.26,5.3,88.1,103.0,2.7,-0.4,,
12062687364,Evening Swim,Swim,0.1,00h 03m,00h 03m,0.0,2024-08-04T19:22:04Z,1.73,6.62,106.8,115.0,3.2,3.2,,
12057394915,Istan x2,Ride,60.57,02h 33m,02h 44m,865.0,2024-08-04T06:52:06Z,23.63,74.97,125.7,173.0,337.0,-3.0,,
12048643154,Istan,Ride,33.43,01h 31m,01h 39m,478.0,2024-08-03T06:45:58Z,21.92,65.17,114.2,162.0,319.0,-4.2,,
12041262339,Morning HIIT,Workout,0.0,00h 51m,00h 51m,0,2024-08-02T07:53:44Z,0.0,0.0,87.0,125.0,0.0,0.0,,
12024443827,Morning Ride,Ride,50.03,01h 55m,01h 57m,284.0,2024-07-31T06:00:18Z,25.96,62.71,115.9,151.0,871.8,733.4,,
12015575352,Morning Ride,Ride,50.03,01h 44m,01h 45m,292.0,2024-07-30T05:53:48Z,28.68,57.84,135.1,168.0,877.8,729.2,,
11993946881,Afternoon Swim,Swim,0.12,00h 05m,00h 05m,0.0,2024-07-27T14:16:13Z,1.3,12.94,93.4,104.0,0.0,0.0,,
11993946088,Morning HIIT,Workout,0.0,00h 43m,00h 43m,0,2024-07-25T09:34:44Z,0.0,0.0,98.0,140.0,0.0,0.0,,
11965977211,Morning Ride,Ride,41.92,01h 35m,01h 41m,333.0,2024-07-24T05:02:35Z,26.24,47.8,123.4,171.0,774.4,696.8,,
11957066820,Morning Ride,Ride,41.89,01h 37m,01h 43m,332.0,2024-07-23T05:02:43Z,25.7,53.01,115.2,150.0,774.4,695.2,,
11948824097,Morning Ride,Ride,41.92,01h 35m,01h 45m,343.0,2024-07-22T04:59:50Z,26.22,48.88,112.8,154.0,776.6,697.2,,
11943254636,Morning HIIT,Workout,0.0,00h 28m,00h 28m,0,2024-07-21T10:55:17Z,0.0,0.0,97.7,139.0,0.0,0.0,,
11924499443,Morning Ride,Ride,41.85,01h 43m,01h 50m,338.0,2024-07-19T05:01:22Z,24.24,47.31,109.7,146.0,774.2,696.2,,
11916062276,Morning Ride,Ride,41.86,01h 31m,01h 37m,342.0,2024-07-18T05:03:52Z,27.36,47.74,127.8,166.0,778.6,694.2,,
11907410017,Morning Ride,Ride,41.92,01h 36m,01h 41m,349.0,2024-07-17T05:02:55Z,26.16,47.66,120.3,158.0,783.8,689.0,,
11898760278,Morning Ride,Ride,41.93,01h 38m,01h 43m,345.0,2024-07-16T05:01:17Z,25.49,46.83,118.0,156.0,784.4,703.2,,
11893360640,Afternoon HIIT,Workout,0.0,00h 32m,00h 32m,0,2024-07-15T14:04:47Z,0.0,0.0,91.5,131.0,0.0,0.0,,
11874852001,Cerrato,Ride,84.2,03h 21m,03h 32m,531.0,2024-07-13T05:13:20Z,25.13,55.07,123.6,174.0,896.8,731.6,,
11851433047,Morning Ride,Ride,41.96,01h 35m,01h 38m,339.0,2024-07-10T06:00:08Z,26.33,47.26,124.3,168.0,778.2,694.6,,
11844005425,Morning HIIT,Workout,0.0,00h 40m,00h 40m,0,2024-07-09T10:12:36Z,0.0,0.0,95.8,132.0,0.0,0.0,,
11834768255,Morning Ride,Ride,42.32,01h 42m,01h 47m,346.0,2024-07-08T05:03:17Z,24.81,46.09,110.5,147.0,777.2,695.0,,
11818991677,Night Walk,Walk,5.18,01h 03m,01h 07m,41.7,2024-07-05T22:01:43Z,4.9,7.6,81.5,93.0,723.9,694.1,,
11803632381,Morning Walk,Walk,5.08,00h 55m,00h 55m,42.5,2024-07-04T05:59:50Z,5.48,11.58,93.7,105.0,723.9,694.1,,
11797782744,Afternoon HIIT,Workout,0.0,00h 57m,00h 57m,0,2024-07-03T13:08:48Z,0.0,0.0,108.9,148.0,0.0,0.0,,
11787200330,Morning Walk,Walk,5.14,00h 56m,00h 56m,42.0,2024-07-02T06:03:48Z,5.48,13.19,83.9,97.0,723.9,694.1,,
11772234842,Cerro San Pedro y Morcuera,Ride,61.67,02h 45m,03h 05m,1181.0,2024-06-30T06:32:49Z,22.3,61.57,134.8,173.0,1745.6,833.8,,
11764437873,Morning Ride,Ride,63.29,02h 31m,02h 44m,644.0,2024-06-29T06:15:10Z,25.13,47.69,126.5,161.0,967.6,688.4,,
11767965764,Afternoon HIIT,Workout,0.0,00h 37m,00h 37m,0,2024-06-28T13:42:29Z,0.0,0.0,85.8,121.0,0.0,0.0,,
11751947026,Afternoon Ride,Ride,41.85,01h 33m,01h 42m,324.0,2024-06-27T13:25:32Z,26.87,51.54,137.4,172.0,785.2,688.2,,
11741262262,Morning Ride,Ride,41.83,01h 42m,01h 46m,344.0,2024-06-26T05:01:32Z,24.6,49.8,119.4,156.0,773.8,695.6,,
11735560516,Afternoon HIIT,Workout,0.0,00h 36m,00h 36m,0,2024-06-25T14:08:12Z,0.0,0.0,98.1,123.0,0.0,0.0,,
11727164825,Afternoon HIIT,Workout,0.0,00h 22m,00h 22m,0,2024-06-24T14:18:08Z,0.0,0.0,84.6,123.0,0.0,0.0,,
11716930208,Despertando ciervos,Ride,61.77,02h 20m,02h 32m,513.0,2024-06-23T06:14:22Z,26.33,48.39,130.8,162.0,900.2,739.4,,
11709197977,Morning Ride,Ride,59.14,02h 16m,02h 26m,326.0,2024-06-22T06:22:02Z,26.0,47.32,123.4,158.0,876.4,712.8,,
11703991493,Lunch Ride,Ride,41.92,01h 33m,01h 41m,348.0,2024-06-21T12:03:02Z,26.83,48.22,129.0,161.0,779.4,698.0,,
11688956831,Afternoon Ride,Ride,41.87,01h 40m,01h 48m,344.0,2024-06-19T13:03:12Z,25.05,48.1,124.5,156.0,779.8,697.2,,
11680250444,Afternoon HIIT,Workout,0.0,00h 35m,00h 35m,0,2024-06-18T13:06:35Z,0.0,0.0,106.7,139.0,0.0,0.0,,
11663221920,Morning Ride,Ride,65.48,02h 30m,03h 15m,658.0,2024-06-16T07:06:58Z,26.04,54.23,130.7,171.0,947.6,709.6,,
11654877409,Morning Walk,Walk,6.44,01h 03m,01h 03m,54.6,2024-06-15T06:53:22Z,6.07,12.76,107.2,118.0,724.0,694.7,,
11652385438,Afternoon HIIT,Workout,0.0,00h 33m,00h 33m,0,2024-06-14T17:52:05Z,0.0,0.0,89.2,124.0,0.0,0.0,,
11642714996,Afternoon Ride,Ride,31.58,01h 17m,01h 26m,283.0,2024-06-13T13:18:44Z,24.57,47.94,118.7,152.0,790.2,700.8,,
11634096488,Lunch HIIT,Workout,0.0,00h 47m,00h 47m,0,2024-06-12T12:30:16Z,0.0,0.0,114.0,148.0,0.0,0.0,,
11626485968,Lunch Ride,Ride,41.77,01h 39m,01h 52m,360.0,2024-06-11T12:54:14Z,25.08,48.18,124.5,159.0,782.6,695.8,,
11608775138,Morning Ride,Ride,65.91,02h 20m,02h 28m,673.0,2024-06-09T07:01:50Z,28.12,54.19,136.5,173.0,953.0,690.6,,
11601015164,Morning HIIT,Workout,0.0,00h 37m,00h 37m,0,2024-06-08T09:52:31Z,0.0,0.0,88.3,130.0,0.0,0.0,,
11587694787,Afternoon Ride,Ride,50.14,01h 49m,01h 55m,440.0,2024-06-06T13:07:16Z,27.55,49.23,136.8,180.0,796.2,693.0,,
11579308304,Lunch Ride,Ride,41.67,01h 40m,01h 49m,338.0,2024-06-05T12:57:37Z,24.97,47.01,123.3,162.0,778.8,696.4,,
11570695793,Afternoon HIIT,Workout,0.0,00h 50m,00h 50m,0,2024-06-04T13:29:21Z,0.0,0.0,100.7,123.0,0.0,0.0,,
11562101802,Morning Ride,Ride,63.22,02h 22m,02h 28m,634.0,2024-06-03T10:21:46Z,26.71,50.01,136.2,172.0,956.6,696.2,,
11552983028,Un pardito con Quique,Ride,55.26,02h 27m,03h 04m,622.0,2024-06-02T07:01:10Z,22.48,57.64,112.1,173.0,752.2,613.4,,
11538816779,Lunch HIIT,Workout,0.0,00h 36m,00h 36m,0,2024-05-31T11:43:51Z,0.0,0.0,80.4,107.0,0.0,0.0,,
11523073116,Lunch Run,Run,3.04,00h 23m,00h 23m,0.0,2024-05-29T11:04:16Z,7.71,11.48,118.3,148.0,729.2,728.3,,
11522959755,Morning HIIT,Workout,0.0,00h 39m,00h 39m,0,2024-05-29T10:23:27Z,0.0,0.0,88.7,130.0,0.0,0.0,,
11513971234,Morning Ride,Ride,31.64,01h 16m,01h 19m,286.0,2024-05-28T05:27:03Z,24.82,47.35,114.5,151.0,777.8,698.0,,
11507921713,Morning Ride,Ride,63.22,02h 21m,02h 29m,627.0,2024-05-27T09:34:47Z,26.89,50.57,130.1,164.0,952.6,698.8,,
11484045594,Morning Walk,Walk,5.9,01h 06m,01h 09m,29.5,2024-05-24T07:08:14Z,5.29,9.18,91.5,108.0,754.8,730.4,,
11478122558,Afternoon Swim,Swim,1.0,00h 29m,00h 42m,0,2024-05-23T13:07:12Z,2.05,2.82,115.7,131.0,0.0,0.0,,
11469035285,Morning Walk,Walk,4.58,00h 47m,00h 47m,42.4,2024-05-22T08:52:14Z,5.8,11.04,96.1,117.0,724.0,694.7,,
11462488242,Afternoon Swim,Swim,0.88,00h 24m,00h 41m,0,2024-05-21T13:04:20Z,2.14,7.5,112.2,134.0,0.0,0.0,,
11454907644,Afternoon HIIT,Workout,0.0,00h 47m,00h 47m,0,2024-05-20T13:57:16Z,0.0,0.0,106.7,140.0,0.0,0.0,,
11430648284,Morning Ride,Ride,60.17,02h 11m,02h 40m,642.0,2024-05-17T10:32:20Z,27.37,52.77,143.5,188.0,973.8,685.2,,
11423788944,Afternoon Ride,Ride,21.13,01h 01m,01h 01m,0,2024-05-16T13:33:15Z,20.63,25.25,113.8,126.0,0.0,0.0,,
11414528273,Cerro San Pedro y Canencia,Ride,58.97,02h 25m,02h 37m,1008.0,2024-05-15T07:18:25Z,24.29,55.14,140.1,171.0,1509.0,842.6,,
11408095691,Afternoon Ride,Ride,41.88,01h 38m,01h 42m,352.0,2024-05-14T13:14:07Z,25.53,49.68,118.4,151.0,781.4,698.0,,
11401703004,Afternoon HIIT,Workout,0.0,00h 43m,00h 43m,0,2024-05-13T13:44:29Z,0.0,0.0,106.7,141.0,0.0,0.0,,
11382312483,Morning Ride,Ride,63.07,02h 21m,02h 39m,635.0,2024-05-11T07:11:00Z,26.67,55.38,130.9,184.0,948.6,689.8,,
11374349849,Morning Ride,Ride,31.52,01h 18m,01h 20m,284.0,2024-05-10T05:26:49Z,24.13,47.31,114.2,147.0,778.2,697.4,,
11368659421,Lunch Ride,Ride,31.54,01h 17m,01h 27m,277.0,2024-05-09T12:49:06Z,24.31,46.2,118.0,151.0,780.0,697.2,,
11360486810,Lunch Ride,Ride,41.88,01h 22m,01h 28m,348.0,2024-05-08T12:56:54Z,30.44,52.84,154.1,178.0,788.4,685.8,,
11350071462,Morning Ride,Ride,41.89,01h 45m,01h 47m,359.0,2024-05-07T04:59:39Z,23.82,46.78,115.2,151.0,781.0,699.2,,
11344804694,Lunch HIIT,Workout,0.0,00h 34m,00h 34m,0,2024-05-06T11:20:11Z,0.0,0.0,95.1,120.0,0.0,0.0,,
11326962304,Morning Walk,Walk,5.79,01h 04m,01h 04m,10.4,2024-05-04T07:20:54Z,5.36,12.26,84.6,128.0,739.5,731.8,,
11320143476,Morning Walk,Walk,5.01,00h 57m,00h 58m,41.4,2024-05-03T07:09:03Z,5.25,11.12,88.5,103.0,724.0,694.7,,
11313083681,Radio roto y comodín de la llamada gastado,Ride,24.63,01h 03m,01h 16m,272.0,2024-05-02T07:32:22Z,23.24,43.31,117.5,159.0,798.8,709.4,,
11304646569,Morning Ride,Ride,66.84,02h 38m,03h 13m,731.0,2024-05-01T07:07:35Z,25.34,54.68,137.5,181.0,965.0,700.2,,
11299728292,Afternoon HIIT,Workout,0.0,01h 01m,01h 01m,0,2024-04-30T13:39:44Z,0.0,0.0,100.3,146.0,0.0,0.0,,
11288222737,Morning Ride,Ride,41.91,01h 28m,01h 30m,350.0,2024-04-29T05:31:13Z,28.32,46.79,152.0,177.0,779.2,698.0,,
11280497225,Morning Ride,Ride,50.06,02h 10m,02h 36m,452.0,2024-04-28T07:07:51Z,22.99,45.18,112.5,158.0,782.8,683.4,,
11273419018,Morning Ride,Ride,25.05,01h 07m,01h 07m,0,2024-04-27T09:52:59Z,22.33,24.68,117.0,132.0,0.0,0.0,,
11265776021,Morning Ride,Ride,41.88,01h 41m,01h 45m,365.0,2024-04-26T05:02:00Z,24.72,44.29,123.0,159.0,782.4,695.8,,
11258589277,Morning Walk,Walk,5.04,00h 55m,00h 55m,42.9,2024-04-25T05:53:15Z,5.43,9.19,72.7,99.0,724.0,694.7,,
11253557537,Afternoon Ride,Ride,41.94,01h 36m,01h 40m,365.0,2024-04-24T13:30:42Z,26.11,48.56,122.3,155.0,787.0,689.8,,
11246047109,Afternoon HIIT,Workout,0.0,01h 02m,01h 02m,0,2024-04-23T13:34:33Z,0.0,0.0,104.8,155.0,0.0,0.0,,
11239901532,Evening Walk,Walk,2.49,00h 27m,00h 34m,6.1,2024-04-22T18:27:44Z,5.41,13.65,82.6,99.0,729.7,704.2,,
11221131723,Morning Ride,Ride,61.71,02h 25m,02h 33m,259.0,2024-04-20T06:33:50Z,25.48,48.95,126.2,153.0,877.6,731.8,,
11216400519,Lunch Ride,Ride,41.81,01h 39m,01h 45m,359.0,2024-04-19T12:48:45Z,25.09,48.8,118.2,152.0,781.4,695.8,,
11209478807,Afternoon Ride,Ride,41.91,01h 27m,01h 30m,366.0,2024-04-18T13:09:16Z,28.63,50.27,139.3,178.0,780.8,696.8,,
11202117083,Afternoon Ride,Ride,41.91,01h 23m,01h 25m,353.0,2024-04-17T13:07:05Z,30.15,53.8,150.7,183.0,780.8,694.8,,
11192266841,Morning Ride,Ride,24.52,01h 04m,01h 06m,175.0,2024-04-16T05:48:32Z,22.94,32.32,104.8,132.0,719.0,694.0,,
11187364057,Afternoon HIIT,Workout,0.0,00h 40m,00h 40m,0,2024-04-15T14:20:47Z,0.0,0.0,109.2,138.0,0.0,0.0,,
11177487752,Morning Ride,Ride,78.1,03h 04m,03h 15m,834.0,2024-04-14T07:09:07Z,25.45,52.52,118.4,163.0,1054.8,695.6,,
11163873888,Afternoon Ride,Ride,31.59,01h 18m,01h 26m,286.0,2024-04-12T13:03:16Z,24.04,47.22,114.9,152.0,780.2,696.8,,
11156728642,Afternoon Ride,Ride,41.86,01h 23m,01h 28m,334.0,2024-04-11T13:23:10Z,30.08,52.29,156.4,183.0,781.2,695.6,,
11149326836,Afternoon Ride,Ride,22.14,01h 01m,01h 01m,0,2024-04-10T14:11:47Z,21.54,23.74,111.3,123.0,0.0,0.0,,
11141370630,Afternoon Ride,Ride,41.9,01h 29m,01h 35m,347.0,2024-04-09T13:07:50Z,27.95,57.91,137.8,180.0,772.2,693.2,,
11134783342,Afternoon HIIT,Workout,0.0,00h 50m,00h 50m,0,2024-04-08T13:58:53Z,0.0,0.0,108.9,134.0,0.0,0.0,,
11110385432,Morning Ride,Ride,58.72,02h 12m,02h 17m,324.0,2024-04-05T09:36:03Z,26.59,42.15,126.7,160.0,882.0,717.4,,
11103315015,Morning Ride,Ride,49.4,01h 39m,01h 40m,308.0,2024-04-04T09:29:26Z,29.94,64.56,151.1,177.0,884.4,720.8,,
11096550525,Morning Ride,Ride,50.01,01h 58m,02h 03m,306.0,2024-04-03T10:16:49Z,25.34,46.57,127.1,159.0,889.2,730.4,,
11089305866,Morning Ride,Ride,61.48,02h 14m,02h 19m,523.0,2024-04-02T10:16:49Z,27.34,59.29,149.9,180.0,898.0,736.8,,
11085108583,Evening Ride,Ride,22.17,00h 56m,00h 56m,161.0,2024-04-01T18:18:33Z,23.38,65.28,130.0,157.0,878.4,734.2,,
11081655495,Morning HIIT,Workout,0.0,00h 49m,00h 49m,0,2024-04-01T10:27:23Z,0.0,0.0,99.7,128.0,0.0,0.0,,
11068645271,Lunch Ride,Ride,27.05,01h 13m,01h 13m,0,2024-03-30T11:49:46Z,22.2,24.74,114.5,128.0,0.0,0.0,,
11060368932,Morning Ride,Ride,30.05,01h 24m,01h 24m,0,2024-03-29T10:02:53Z,21.21,24.79,119.5,136.0,0.0,0.0,,
11048888587,Afternoon Ride,Ride,42.05,01h 36m,01h 55m,389.0,2024-03-27T13:27:50Z,26.12,49.17,122.4,161.0,789.2,697.2,,
11040937313,Lunch Ride,Ride,31.59,01h 13m,01h 19m,288.0,2024-03-26T11:43:39Z,25.97,50.21,122.0,154.0,781.0,696.0,,
11034664720,Afternoon HIIT,Workout,0.0,01h 08m,01h 08m,0,2024-03-25T13:25:18Z,0.0,0.0,113.5,140.0,0.0,0.0,,
11025571968,Morning Ride,Ride,50.0,01h 59m,02h 06m,444.0,2024-03-24T06:58:15Z,25.17,48.53,107.6,146.0,788.0,698.8,,
11019294762,Morning Ride,Ride,52.67,02h 11m,03h 04m,590.0,2024-03-23T07:35:59Z,24.11,60.0,127.0,183.0,749.0,605.6,,
11014408023,Lunch Ride,Ride,41.83,01h 36m,01h 39m,345.0,2024-03-22T12:55:36Z,25.96,49.48,121.6,158.0,788.6,689.4,,
10999022552,Morning Ride,Ride,41.88,01h 23m,01h 25m,351.0,2024-03-20T09:35:14Z,29.95,49.24,152.0,186.0,775.6,696.2,,
10992866892,Afternoon Ride,Ride,41.76,01h 33m,01h 37m,345.0,2024-03-19T13:01:50Z,26.75,47.51,126.6,161.0,784.6,667.6,,
10990664180,Afternoon HIIT,Workout,0.0,01h 07m,01h 07m,0,2024-03-18T13:26:30Z,0.0,0.0,105.5,131.0,0.0,0.0,,
10969042857,Silent Hill palentino,Ride,59.1,02h 15m,02h 22m,332.0,2024-03-16T06:43:33Z,26.13,45.59,128.9,161.0,877.4,711.8,,
10964656369,Afternoon HIIT,Workout,0.0,00h 30m,00h 30m,0,2024-03-15T14:14:25Z,0.0,0.0,91.3,117.0,0.0,0.0,,
10964381031,Lunch Walk,Walk,2.8,00h 32m,00h 32m,25.8,2024-03-15T12:39:40Z,5.13,9.73,87.8,105.0,720.6,704.4,,
10957973259,Afternoon Ride,Ride,26.79,01h 05m,01h 05m,0,2024-03-14T14:04:23Z,24.36,55.93,141.3,180.0,0.0,0.0,,
10950587761,Afternoon Ride,Ride,41.93,01h 36m,01h 41m,356.0,2024-03-13T13:03:26Z,25.99,46.81,121.8,169.0,787.4,696.2,,
10943299456,Afternoon Ride,Ride,41.69,01h 35m,01h 47m,344.0,2024-03-12T13:11:47Z,26.2,53.02,135.7,184.0,783.8,697.2,,
10936449620,Afternoon HIIT,Workout,0.0,01h 02m,01h 02m,0,2024-03-11T13:27:39Z,0.0,0.0,103.5,136.0,0.0,0.0,,
10928522434,Morning Ride,Ride,27.41,01h 18m,01h 18m,0,2024-03-10T10:19:46Z,20.93,29.46,112.6,135.0,0.0,0.0,,
10921005162,Morning HIIT,Workout,0.0,00h 25m,00h 25m,0,2024-03-09T09:57:52Z,0.0,0.0,93.4,133.0,0.0,0.0,,
